gene_callers_id	source	accession	function	e_value
2390	NCBI_PGAP	WP_014950129.1	FKBP-type peptidyl-prolyl cis-trans isomerase (fkpB)	0
2391	NCBI_PGAP	WP_014950130.1	signal peptidase II (lspA)	0
2392	NCBI_PGAP	WP_014950131.1	isoleucine--tRNA ligase (ileS)	0
2393	NCBI_PGAP	WP_014950132.1	bifunctional riboflavin kinase/FAD synthetase (ribF)	0
2394	NCBI_PGAP	WP_014950133.1	murein biosynthesis integral membrane protein MurJ (murJ)	0
2395	NCBI_PGAP	WP_014950134.1	30S ribosomal protein S20 (rpsT)	0
2396	NCBI_PGAP	WP_014950135.1	SDR family oxidoreductase	0
2397	NCBI_PGAP	WP_014950136.1	phosphotransferase family protein	0
2398	NCBI_PGAP	WP_014950137.1	SDR family oxidoreductase	0
2399	NCBI_PGAP	WP_014950138.1	bile acid:sodium symporter family protein	0
2400	NCBI_PGAP	WP_014950139.1	LysR family transcriptional regulator	0
2401	NCBI_PGAP	WP_014950140.1	UDP-2,3-diacylglucosamine diphosphatase	0
2402	NCBI_PGAP	WP_041693804.1	lysophospholipid acyltransferase family protein	0
2403	NCBI_PGAP	WP_014950142.1	succinyl-diaminopimelate desuccinylase (dapE)	0
2404	NCBI_PGAP	WP_014950144.1	SurA N-terminal domain-containing protein	0
2405	NCBI_PGAP	WP_012518978.1	DNA-binding protein HU-beta (hupB)	0
2406	NCBI_PGAP	WP_014950145.1	endopeptidase La (lon)	0
2407	NCBI_PGAP	WP_014950146.1	ATP-dependent protease ATP-binding subunit ClpX (clpX)	0
2408	NCBI_PGAP	WP_014950147.1	ATP-dependent Clp endopeptidase proteolytic subunit ClpP (clpP)	0
2409	NCBI_PGAP	WP_014950148.1	trigger factor (tig)	0
2410	NCBI_PGAP	WP_014950149.1	bifunctional methylenetetrahydrofolate dehydrogenase/methenyltetrahydrofolate cyclohydrolase FolD (folD)	0
2411	NCBI_PGAP	WP_014950150.1	DUF1415 domain-containing protein	0
2412	NCBI_PGAP	WP_014950151.1	tRNA (N6-threonylcarbamoyladenosine(37)-N6)-methyltransferase TrmO (tsaA)	0
2413	NCBI_PGAP	WP_014950152.1	proline--tRNA ligase	0
2414	NCBI_PGAP	WP_014950153.1	MBL fold metallo-hydrolase	0
2415	NCBI_PGAP	WP_014950154.1	phospholipase A	0
2416	NCBI_PGAP	WP_014950155.1	histone deacetylase	0
2417	NCBI_PGAP	WP_014950156.1	methyl-accepting chemotaxis protein	0
2418	NCBI_PGAP	WP_014950157.1	glutamine-hydrolyzing GMP synthase (guaA)	0
2419	NCBI_PGAP	WP_014950158.1	IMP dehydrogenase (guaB)	0
2420	NCBI_PGAP	WP_039228354.1	exodeoxyribonuclease VII large subunit (xseA)	0
2422	NCBI_PGAP	WP_014950162.1	choice-of-anchor E domain-containing protein	0
2423	NCBI_PGAP	WP_014950163.1	ribosome biogenesis GTPase Der (der)	0
2424	NCBI_PGAP	WP_014950164.1	outer membrane protein assembly factor BamB (bamB)	0
2425	NCBI_PGAP	WP_014950165.1	tetratricopeptide repeat protein	0
2426	NCBI_PGAP	WP_014950166.1	histidine--tRNA ligase (hisS)	0
2427	NCBI_PGAP	WP_014950167.1	flavodoxin-dependent (E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase (ispG)	0
2428	NCBI_PGAP	WP_014950168.1	DUF4115 domain-containing protein	0
2429	NCBI_PGAP	WP_014950169.1	type IV pilus biogenesis/stability protein PilW (pilW)	0
2430	NCBI_PGAP	WP_012519000.1	nucleoside-diphosphate kinase (ndk)	0
2431	NCBI_PGAP	WP_014950170.1	SufE family protein	0
2432	NCBI_PGAP	WP_014950171.1	putative Fe-S cluster assembly protein SufT (sufT)	0
2433	NCBI_PGAP	WP_014950172.1	iron-sulfur cluster assembly accessory protein	0
2434	NCBI_PGAP	WP_014950173.1	cysteine desulfurase	0
2435	NCBI_PGAP	WP_014950174.1	Fe-S cluster assembly protein SufD (sufD)	0
2436	NCBI_PGAP	WP_014950175.1	Fe-S cluster assembly ATPase SufC (sufC)	0
2437	NCBI_PGAP	WP_014950176.1	Fe-S cluster assembly protein SufB (sufB)	0
2438	NCBI_PGAP	WP_014950177.1	IscS subfamily cysteine desulfurase	0
2439	NCBI_PGAP	WP_014950178.1	Fe-S cluster assembly transcriptional regulator IscR (iscR)	0
2440	NCBI_PGAP	WP_014950179.1	alpha/beta hydrolase	0
2441	NCBI_PGAP	WP_014950180.1	NAD(P)/FAD-dependent oxidoreductase	0
2442	NCBI_PGAP	WP_014950181.1	serine O-acetyltransferase (cysE)	0
2443	NCBI_PGAP	WP_014950182.1	tRNA (cytosine(32)/uridine(32)-2'-O)-methyltransferase TrmJ (trmJ)	0
2444	NCBI_PGAP	WP_014950183.1	inositol-1-monophosphatase (suhB)	0
2445	NCBI_PGAP	WP_014950184.1	acyltransferase family protein	0
2446	NCBI_PGAP	WP_014950185.1	LytTR family transcriptional regulator	0
2447	NCBI_PGAP	WP_014950186.1	protein translocase subunit SecF (secF)	0
2448	NCBI_PGAP	WP_014950187.1	protein translocase subunit SecD (secD)	0
2449	NCBI_PGAP	WP_014950189.1	tRNA guanosine(34) transglycosylase Tgt (tgt)	0
2450	NCBI_PGAP	WP_014950190.1	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA (queA)	0
2452	NCBI_PGAP	WP_014950192.1	DUF2170 family protein	0
2453	NCBI_PGAP	WP_014950193.1	PspA/IM30 family protein	0
2454	NCBI_PGAP	WP_014950194.1	two pore domain potassium channel family protein	0
2455	NCBI_PGAP	WP_014950195.1	YjfK family protein	0
2456	NCBI_PGAP	WP_014950196.1	DUF350 domain-containing protein	0
2457	NCBI_PGAP	WP_014950197.1	DUF1190 family protein	0
2458	NCBI_PGAP	WP_014950198.1	glutathionylspermidine synthase family protein	0
2459	NCBI_PGAP	WP_014950199.1	rhomboid family intramembrane serine protease	0
2461	NCBI_PGAP	WP_014950201.1	ABC transporter ATP-binding protein	0
2462	NCBI_PGAP	WP_014950202.1	ABC transporter permease	0
2463	NCBI_PGAP	WP_014950203.1	hydrolase	0
2464	NCBI_PGAP	WP_014950204.1	glutaminase B (glsB)	0
2465	NCBI_PGAP	WP_014950205.1	alkaline phosphatase	0
2466	NCBI_PGAP	WP_014950206.1	chemotaxis protein CheV	0
2467	NCBI_PGAP	WP_014950207.1	isocitrate lyase	0
2468	NCBI_PGAP	WP_014950208.1	LysR family transcriptional regulator	0
2469	NCBI_PGAP	WP_014950209.1	malate synthase G	0
2470	NCBI_PGAP	WP_014950210.1	patatin-like phospholipase family protein	0
2471	NCBI_PGAP	WP_014950211.1	NAD-dependent epimerase	0
2472	NCBI_PGAP	WP_014950212.1	nucleotidyltransferase family protein	0
2473	NCBI_PGAP	WP_014950213.1	HprK-related kinase A	0
2474	NCBI_PGAP	WP_014950214.1	twin-arginine translocation signal domain-containing protein	0
2475	NCBI_PGAP	WP_014950215.1	FAD-binding protein	0
2476	NCBI_PGAP	WP_014950216.1	trypsin-like peptidase domain-containing protein	0
2477	NCBI_PGAP	WP_014950217.1	PEP-CTERM/exosortase system-associated acyltransferase	0
2478	NCBI_PGAP	WP_014950218.1	PEP-CTERM sorting domain-containing protein	0
2479	NCBI_PGAP	WP_014950219.1	tetratricopeptide repeat protein	0
2480	NCBI_PGAP	WP_148275223.1	glycosyltransferase	0
2481	NCBI_PGAP	WP_014950221.1	GNAT family N-acetyltransferase	0
2482	NCBI_PGAP	WP_014950222.1	FemAB family PEP-CTERM system-associated protein	0
2484	NCBI_PGAP	WP_148275224.1	right-handed parallel beta-helix repeat-containing protein	0
2485	NCBI_PGAP	WP_014950226.1	UDP-N-acetylglucosamine 2-epimerase (non-hydrolyzing) (wecB)	0
2486	NCBI_PGAP	WP_014950227.1	polysaccharide deacetylase family protein	0
2488	NCBI_PGAP	WP_014950229.1	sulfotransferase family 2 domain-containing protein	0
2489	NCBI_PGAP	WP_014950230.1	acyltransferase	0
2490	NCBI_PGAP	WP_014950231.1	glycosyltransferase	0
2491	NCBI_PGAP	WP_014950232.1	asparagine synthase (glutamine-hydrolyzing) (asnB)	0
2493	NCBI_PGAP	WP_014950234.1	polysaccharide pyruvyl transferase family protein	0
2494	NCBI_PGAP	WP_014950235.1	Coenzyme F420 hydrogenase/dehydrogenase, beta subunit C-terminal domain	0
2496	NCBI_PGAP	WP_014950237.1	oligosaccharide flippase family protein	0
2498	NCBI_PGAP	WP_014950239.1	putative O-glycosylation ligase, exosortase A system-associated	0
2499	NCBI_PGAP	WP_041693529.1	glycosyltransferase family 4 protein	0
2500	NCBI_PGAP	WP_014950241.1	asparagine synthase (glutamine-hydrolyzing) (asnB)	0
2501	NCBI_PGAP	WP_148275226.1	glycosyltransferase family 2 protein	0
2502	NCBI_PGAP	WP_014950243.1	exosortase (xrt)	0
2503	NCBI_PGAP	WP_014950244.1	DUF3473 domain-containing protein	0
2504	NCBI_PGAP	WP_014950245.1	TIGR03013 family PEP-CTERM/XrtA system glycosyltransferase	0
2505	NCBI_PGAP	WP_014950246.1	polysaccharide export protein	0
2506	NCBI_PGAP	WP_014950247.1	chain-length determining protein	0
2507	NCBI_PGAP	WP_014950248.1	tyrosine-protein kinase family protein	0
2509	NCBI_PGAP	WP_014950250.1	GIY-YIG nuclease family protein	0
2510	NCBI_PGAP	WP_014950251.1	DUF350 domain-containing protein	0
2511	NCBI_PGAP	WP_014950252.1	bifunctional [glutamate--ammonia ligase]-adenylyl-L-tyrosine phosphorylase/[glutamate--ammonia-ligase] adenylyltransferase (glnE)	0
2512	NCBI_PGAP	WP_014950253.1	TcpQ domain-containing protein	0
2513	NCBI_PGAP	WP_014950254.1	LpxL/LpxP family Kdo(2)-lipid IV(A) lauroyl/palmitoleoyl acyltransferase (lpxL)	0
2514	NCBI_PGAP	WP_014950255.1	DUF3081 domain-containing protein	0
2515	NCBI_PGAP	WP_014950256.1	outer membrane beta-barrel protein	0
2516	NCBI_PGAP	WP_014950257.1	acyl-CoA dehydrogenase	0
2518	NCBI_PGAP	WP_014950259.1	TonB-dependent receptor	0
2519	NCBI_PGAP	WP_014950260.1	bifunctional diguanylate cyclase/phosphodiesterase	0
2520	NCBI_PGAP	WP_014950261.1	thymidine kinase	0
2521	NCBI_PGAP	WP_014950262.1	TonB-dependent receptor	0
2522	NCBI_PGAP	WP_014950263.1	tryptophan 7-halogenase	0
2523	NCBI_PGAP	WP_014950264.1	LacI family DNA-binding transcriptional regulator	0
2524	NCBI_PGAP	WP_014950265.1	uracil phosphoribosyltransferase (upp)	0
2526	NCBI_PGAP	WP_014950268.1	helix-turn-helix domain-containing protein	0
2527	NCBI_PGAP	WP_014950269.1	WbuC family cupin fold metalloprotein	0
2528	NCBI_PGAP	WP_014950270.1	glycoside hydrolase family 97 protein	0
2529	NCBI_PGAP	WP_014950271.1	ribosome biogenesis GTPase YlqF (ylqF)	0
2530	NCBI_PGAP	WP_014950272.1	RNA methyltransferase	0
2533	NCBI_PGAP	WP_014950275.1	aminotransferase class V-fold PLP-dependent enzyme	0
2536	NCBI_PGAP	WP_014950278.1	crotonase/enoyl-CoA hydratase family protein	0
2537	NCBI_PGAP	WP_014950279.1	DUF962 domain-containing protein	0
2538	NCBI_PGAP	WP_014950280.1	META domain-containing protein	0
2539	NCBI_PGAP	WP_014950281.1	betaine-aldehyde dehydrogenase (betB)	0
2540	NCBI_PGAP	WP_014950282.1	choline dehydrogenase (betA)	0
2541	NCBI_PGAP	WP_014950283.1	choline transporter	0
2542	NCBI_PGAP	WP_014950284.1	membrane protein	0
2543	NCBI_PGAP	WP_014950285.1	23S rRNA (adenine(1618)-N(6))-methyltransferase RlmF (rlmF)	0
2544	NCBI_PGAP	WP_014950286.1	redox-sensitive transcriptional activator SoxR (soxR)	0
2545	NCBI_PGAP	WP_014950287.1	glyoxalase	0
2546	NCBI_PGAP	WP_014950288.1	M24 family metallopeptidase	0
2549	NCBI_PGAP	WP_014950291.1	acyl-CoA dehydrogenase family protein	0
2550	NCBI_PGAP	WP_014950292.1	DsrE family protein	0
2551	NCBI_PGAP	WP_014950293.1	DUF4136 domain-containing protein	0
2553	NCBI_PGAP	WP_014950295.1	class I adenylate cyclase	0
2554	NCBI_PGAP	WP_014950296.1	BlaI/MecI/CopY family transcriptional regulator	0
2555	NCBI_PGAP	WP_014950297.1	M56 family metallopeptidase	0
2556	NCBI_PGAP	WP_014950298.1	DUF2780 domain-containing protein	0
2557	NCBI_PGAP	WP_014950299.1	DUF748 domain-containing protein	0
2558	NCBI_PGAP	WP_014950300.1	lactoylglutathione lyase (gloA)	0
2559	NCBI_PGAP	WP_014950302.1	2Fe-2S iron-sulfur cluster binding domain-containing protein	0
2560	NCBI_PGAP	WP_014950303.1	xanthine dehydrogenase family protein subunit M	0
2561	NCBI_PGAP	WP_014950304.1	xanthine dehydrogenase family protein molybdopterin-binding subunit	0
2562	NCBI_PGAP	WP_014950305.1	ABC transporter substrate-binding protein	0
2563	NCBI_PGAP	WP_014950306.1	ABC transporter permease	0
2564	NCBI_PGAP	WP_014950307.1	ABC transporter permease	0
2565	NCBI_PGAP	WP_014950308.1	ABC transporter ATP-binding protein	0
2566	NCBI_PGAP	WP_014950309.1	SDR family NAD(P)-dependent oxidoreductase	0
2567	NCBI_PGAP	WP_014950310.1	ovoperoxidase	0
2568	NCBI_PGAP	WP_014950311.1	SDR family oxidoreductase	0
2569	NCBI_PGAP	WP_014950312.1	type 1 glutamine amidotransferase	0
2570	NCBI_PGAP	WP_014950314.1	YihY/virulence factor BrkB family protein	0
2571	NCBI_PGAP	WP_014950315.1	MFS transporter	0
2572	NCBI_PGAP	WP_014950316.1	serine hydrolase	0
2573	NCBI_PGAP	WP_014950317.1	histidine kinase	0
2574	NCBI_PGAP	WP_014950318.1	response regulator transcription factor	0
2575	NCBI_PGAP	WP_052160398.1	AraC family transcriptional regulator	0
2576	NCBI_PGAP	WP_014950320.1	alpha/beta hydrolase	0
2577	NCBI_PGAP	WP_014950321.1	alpha/beta hydrolase	0
2578	NCBI_PGAP	WP_080589187.1	marine proteobacterial sortase target protein	0
2579	NCBI_PGAP	WP_014950323.1	class GN sortase	0
2580	NCBI_PGAP	WP_014950324.1	efflux RND transporter permease subunit	0
2581	NCBI_PGAP	WP_014950325.1	efflux RND transporter periplasmic adaptor subunit	0
2583	NCBI_PGAP	WP_014950327.1	exo-poly-alpha-D-galacturonosidase	0
2584	NCBI_PGAP	WP_014950328.1	adenosine deaminase (add)	0
2586	NCBI_PGAP	WP_014950331.1	AhpC/TSA family protein	0
2587	NCBI_PGAP	WP_014950332.1	YaeQ family protein	0
2590	NCBI_PGAP	WP_014950335.1	clan AA aspartic protease	0
2592	NCBI_PGAP	WP_014950337.1	nitroreductase family protein	0
2593	NCBI_PGAP	WP_014950338.1	sugar efflux transporter	0
2594	NCBI_PGAP	WP_014950339.1	M3 family metallopeptidase	0
2596	NCBI_PGAP	WP_014950341.1	RNA polymerase-binding protein DksA (dksA)	0
2597	NCBI_PGAP	WP_014950342.1	MarR family transcriptional regulator	0
2598	NCBI_PGAP	WP_014950343.1	endonuclease VIII (nei)	0
2599	NCBI_PGAP	WP_014950344.1	zinc-binding dehydrogenase	0
2601	NCBI_PGAP	WP_014950346.1	transposase	0
2602	NCBI_PGAP	WP_014950347.1	RecQ family ATP-dependent DNA helicase	0
2603	NCBI_PGAP	WP_014950348.1	methylase	0
2605	NCBI_PGAP	WP_014950350.1	response regulator	0
2606	NCBI_PGAP	WP_014950351.1	DUF3010 family protein	0
2607	NCBI_PGAP	WP_014950352.1	response regulator	0
2608	NCBI_PGAP	WP_014950353.1	PQQ-dependent sugar dehydrogenase	0
2610	NCBI_PGAP	WP_014950355.1	esterase	0
2611	NCBI_PGAP	WP_014950356.1	serine hydrolase	0
2612	NCBI_PGAP	WP_014950357.1	GIY-YIG nuclease family protein	0
2614	NCBI_PGAP	WP_014950359.1	aminomethyl-transferring glycine dehydrogenase (gcvP)	0
2615	NCBI_PGAP	WP_014950360.1	glycine cleavage system protein GcvH (gcvH)	0
2616	NCBI_PGAP	WP_014950361.1	glycine cleavage system aminomethyltransferase GcvT (gcvT)	0
2617	NCBI_PGAP	WP_148275228.1	sugar MFS transporter	0
2618	NCBI_PGAP	WP_014950363.1	N-acetylglucosamine-6-phosphate deacetylase (nagA)	0
2619	NCBI_PGAP	WP_014950364.1	SIS domain-containing protein	0
2620	NCBI_PGAP	WP_014950365.1	ATPase	0
2621	NCBI_PGAP	WP_014950366.1	carbohydate-binding domain-containing protein	0
2622	NCBI_PGAP	WP_014950367.1	TonB-dependent receptor	0
2623	NCBI_PGAP	WP_014977199.1	LacI family DNA-binding transcriptional regulator	0
2624	NCBI_PGAP	WP_014950369.1	tryptophan 7-halogenase	0
2625	NCBI_PGAP	WP_014950370.1	LysR family transcriptional regulator	0
2626	NCBI_PGAP	WP_014950371.1	exopolyphosphatase	0
2627	NCBI_PGAP	WP_014950372.1	aminopeptidase P family protein	0
2628	NCBI_PGAP	WP_014950373.1	DMT family transporter	0
2629	NCBI_PGAP	WP_014950374.1	M28 family peptidase	0
2630	NCBI_PGAP	WP_014950375.1	FAD-dependent 2-octaprenylphenol hydroxylase	0
2631	NCBI_PGAP	WP_014950376.1	FAD-dependent monooxygenase	0
2632	NCBI_PGAP	WP_014950377.1	Xaa-Pro aminopeptidase (pepP)	0
2633	NCBI_PGAP	WP_039228193.1	UPF0149 family protein	0
2634	NCBI_PGAP	WP_014950380.1	ribokinase	0
2635	NCBI_PGAP	WP_014950381.1	nucleoside hydrolase	0
2636	NCBI_PGAP	WP_014950382.1	response regulator	0
2637	NCBI_PGAP	WP_014950384.1	5-formyltetrahydrofolate cyclo-ligase	0
2638	NCBI_PGAP	WP_014950385.1	ribose-5-phosphate isomerase RpiA (rpiA)	0
2639	NCBI_PGAP	WP_014950386.1	phosphoglycerate dehydrogenase (serA)	0
2640	NCBI_PGAP	WP_014950387.1	DUF481 domain-containing protein	0
2641	NCBI_PGAP	WP_014950388.1	DUF481 domain-containing protein	0
2642	NCBI_PGAP	WP_014950389.1	HDOD domain-containing protein	0
2643	NCBI_PGAP	WP_014950390.1	DUF1289 domain-containing protein	0
2644	NCBI_PGAP	WP_014950391.1	SIMPL domain-containing protein	0
2645	NCBI_PGAP	WP_014950392.1	efflux RND transporter periplasmic adaptor subunit	0
2646	NCBI_PGAP	WP_014950393.1	LysR family transcriptional regulator	0
2647	NCBI_PGAP	WP_014950394.1	dihydrolipoyl dehydrogenase (lpdA)	0
2648	NCBI_PGAP	WP_014950395.1	pyruvate dehydrogenase complex dihydrolipoyllysine-residue acetyltransferase (aceF)	0
2649	NCBI_PGAP	WP_014950396.1	pyruvate dehydrogenase (acetyl-transferring), homodimeric type (aceE)	0
2650	NCBI_PGAP	WP_014950397.1	pyruvate dehydrogenase complex transcriptional repressor PdhR (pdhR)	0
2651	NCBI_PGAP	WP_014950398.1	beta-lactamase regulator AmpE (ampE)	0
2652	NCBI_PGAP	WP_014950399.1	1,6-anhydro-N-acetylmuramyl-L-alanine amidase AmpD (ampD)	0
2653	NCBI_PGAP	WP_014950400.1	TIGR02281 family clan AA aspartic protease	0
2654	NCBI_PGAP	WP_014950401.1	carboxylating nicotinate-nucleotide diphosphorylase (nadC)	0
2655	NCBI_PGAP	WP_157160433.1	prepilin-type N-terminal cleavage/methylation domain-containing protein	0
2656	NCBI_PGAP	WP_014950403.1	type II secretion system F family protein	0
2657	NCBI_PGAP	WP_014950404.1	prepilin peptidase	0
2658	NCBI_PGAP	WP_014950405.1	dephospho-CoA kinase (coaE)	0
2659	NCBI_PGAP	WP_014950406.1	cell division protein ZapD (zapD)	0
2660	NCBI_PGAP	WP_014950407.1	DNA gyrase inhibitor YacG (yacG)	0
2661	NCBI_PGAP	WP_014950408.1	aspartoacylase	0
2662	NCBI_PGAP	WP_014950409.1	chemotaxis sensory transducer	0
2663	NCBI_PGAP	WP_014950410.1	response regulator	0
2665	NCBI_PGAP	WP_014950413.1	chemotaxis protein CheA	0
2666	NCBI_PGAP	WP_014950414.1	response regulator	0
2667	NCBI_PGAP	WP_014950415.1	protein-glutamate O-methyltransferase CheR	0
2668	NCBI_PGAP	WP_014950416.1	HEAT repeat domain-containing protein	0
2669	NCBI_PGAP	WP_014950417.1	chemotaxis protein CheB	0
2670	NCBI_PGAP	WP_014950418.1	chemotaxis protein CheW	0
2671	NCBI_PGAP	WP_014950419.1	chemotaxis sensory transducer	0
2672	NCBI_PGAP	WP_014950420.1	8-oxo-dGTP diphosphatase MutT (mutT)	0
2673	NCBI_PGAP	WP_014950421.1	preprotein translocase subunit SecA (secA)	0
2674	NCBI_PGAP	WP_014950422.1	M23 family metallopeptidase	0
2675	NCBI_PGAP	WP_014950423.1	UDP-3-O-acyl-N-acetylglucosamine deacetylase (lpxC)	0
2676	NCBI_PGAP	WP_014950424.1	cell division protein FtsZ (ftsZ)	0
2677	NCBI_PGAP	WP_014950425.1	cell division protein FtsA (ftsA)	0
2678	NCBI_PGAP	WP_014950426.1	cell division protein FtsQ/DivIB	0
2679	NCBI_PGAP	WP_014950427.1	D-alanine--D-alanine ligase	0
2680	NCBI_PGAP	WP_014950428.1	UDP-N-acetylmuramate--L-alanine ligase (murC)	0
2681	NCBI_PGAP	WP_014950429.1	undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase (murG)	0
2682	NCBI_PGAP	WP_014950430.1	cell division protein FtsW (ftsW)	0
2683	NCBI_PGAP	WP_014950431.1	UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase (murD)	0
2684	NCBI_PGAP	WP_014950432.1	phospho-N-acetylmuramoyl-pentapeptide- transferase (mraY)	0
2685	NCBI_PGAP	WP_014950433.1	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D- alanine ligase (murF)	0
2686	NCBI_PGAP	WP_014950434.1	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2, 6-diaminopimelate ligase	0
2687	NCBI_PGAP	WP_014950435.1	peptidoglycan glycosyltransferase FtsI	0
2688	NCBI_PGAP	WP_014950436.1	cell division protein FtsL (ftsL)	0
2689	NCBI_PGAP	WP_014950437.1	16S rRNA (cytosine(1402)-N(4))-methyltransferaseRsmH (rsmH)	0
2690	NCBI_PGAP	WP_012519465.1	division/cell wall cluster transcriptional repressor MraZ (mraZ)	0
2692	NCBI_PGAP	WP_014950439.1	SapC family protein	0
2693	NCBI_PGAP	WP_014950440.1	membrane dipeptidase	0
2694	NCBI_PGAP	WP_014950441.1	efflux RND transporter permease subunit	0
2695	NCBI_PGAP	WP_014950442.1	efflux RND transporter periplasmic adaptor subunit	0
2696	NCBI_PGAP	WP_014950443.1	TolC family protein	0
2698	NCBI_PGAP	WP_187289714.1	alpha/beta fold hydrolase	0
2699	NCBI_PGAP	WP_014950446.1	glutathione peroxidase	0
2700	NCBI_PGAP	WP_014950447.1	AAA family ATPase	0
2702	NCBI_PGAP	WP_014950449.1	GGDEF domain-containing protein	0
2704	NCBI_PGAP	WP_014950451.1	PEP-CTERM-box response regulator transcription factor (prsR)	0
2705	NCBI_PGAP	WP_014950452.1	PEP-CTERM system histidine kinase PrsK (prsK)	0
2706	NCBI_PGAP	WP_014950453.1	beta-ketoacyl-ACP synthase III	0
2707	NCBI_PGAP	WP_187289714.1	alpha/beta fold hydrolase	0
2708	NCBI_PGAP	WP_014950446.1	glutathione peroxidase	0
2709	NCBI_PGAP	WP_014950447.1	AAA family ATPase	0
2711	NCBI_PGAP	WP_014950449.1	GGDEF domain-containing protein	0
2713	NCBI_PGAP	WP_014950451.1	PEP-CTERM-box response regulator transcription factor (prsR)	0
2714	NCBI_PGAP	WP_014950452.1	PEP-CTERM system histidine kinase PrsK (prsK)	0
2715	NCBI_PGAP	WP_014950453.1	beta-ketoacyl-ACP synthase III	0
2716	NCBI_PGAP	WP_014950455.1	collagen-like protein	0
2717	NCBI_PGAP	WP_014950456.1	M48 family metallopeptidase	0
2718	NCBI_PGAP	WP_014950457.1	mechanosensitive ion channel	0
2719	NCBI_PGAP	WP_014950458.1	16S rRNA (uracil(1498)-N(3))-methyltransferase	0
2720	NCBI_PGAP	WP_014950459.1	glutathione synthase (gshB)	0
2721	NCBI_PGAP	WP_014950460.1	YqgE/AlgH family protein	0
2722	NCBI_PGAP	WP_014950461.1	Holliday junction resolvase RuvX (ruvX)	0
2723	NCBI_PGAP	WP_014950462.1	DUF2007 domain-containing protein	0
2724	NCBI_PGAP	WP_014950463.1	PilT/PilU family type 4a pilus ATPase	0
2725	NCBI_PGAP	WP_014950464.1	type IV pilus twitching motility protein PilT	0
2726	NCBI_PGAP	WP_014950465.1	YggS family pyridoxal phosphate-dependent enzyme	0
2727	NCBI_PGAP	WP_014950466.1	pyrroline-5-carboxylate reductase	0
2728	NCBI_PGAP	WP_014950467.1	YggT family protein	0
2729	NCBI_PGAP	WP_014950468.1	DUF4426 domain-containing protein	0
2730	NCBI_PGAP	WP_187289715.1	FAD-dependent oxidoreductase	0
2731	NCBI_PGAP	WP_014950470.1	VOC family protein	0
2732	NCBI_PGAP	WP_014950471.1	DUF885 domain-containing protein	0
2733	NCBI_PGAP	WP_014950472.1	glutathione S-transferase family protein	0
2734	NCBI_PGAP	WP_014950473.1	superoxide dismutase family protein	0
